time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz,p4_ux,p4_uy,p4_uz, p5_ux,p5_uy,p5_uz, p6_ux,p6_uy,p6_uz, p7_ux,p7_uy,p7_uz
5.4279411,0.016767316,0.0045187202,1.3929602e-06,0.026145185,0.0020607429,1.1607634e-06,0.028785187,0.0007424608,9.2383112e-07,0.02998449,7.4254304e-05,5.1606226e-07,0.030405946,2.1996599e-05,2.4163572e-07,0.030491069,1.3548007e-05,1.7354684e-07,0.030649529,1.2228126e-06,3.8924965e-08,0.030682457,-2.7111441e-07,9.6319812e-09
5.5741358,0.016265043,0.0045200238,1.4301358e-06,0.025869178,0.0021411365,1.1991648e-06,0.028698893,0.00082848271,9.5770905e-07,0.029981641,7.4310882e-05,5.3455105e-07,0.030414861,2.2598859e-05,2.4909269e-07,0.030502311,1.3886881e-05,1.7849499e-07,0.030664792,1.2320756e-06,3.9772074e-08,0.030698485,-2.8726616e-07,9.8337859e-09
5.7203686,0.015772746,0.0045147662,1.4673358e-06,0.025581244,0.0022196571,1.2374794e-06,0.028601463,0.00091205989,9.9187709e-07,0.029978834,7.3921152e-05,5.5327592e-07,0.030423558,2.321688e-05,2.5653085e-07,0.030513378,1.4231498e-05,1.8338779e-07,0.030679943,1.2409455e-06,4.0582284e-08,0.030714411,-3.0388952e-07,1.0026218e-08
5.8666384,0.015296564,0.0045036732,1.5032369e-06,0.025282337,0.0022958673,1.2749843e-06,0.028492667,0.00099256158,1.0257542e-06,0.029976185,7.3234119e-05,5.7195495e-07,0.030432041,2.3857203e-05,2.6381924e-07,0.030524275,1.4584934e-05,1.8813255e-07,0.030694985,1.25078e-06,4.1338823e-08,0.030730235,-3.2038673e-07,1.0206657e-08
6.0129445,0.014834176,0.0044877465,1.5389405e-06,0.024973542,0.0023691553,1.3124744e-06,0.02837241,0.0010697691,1.0599322e-06,0.02997377,7.24789e-05,5.9096686e-07,0.030440305,2.4517145e-05,2.7114165e-07,0.030534999,1.4942264e-05,1.928618e-07,0.030709917,1.2595337e-06,4.206885e-08,0.03074596,-3.3765881e-07,1.0380949e-08
6.159286,0.014384826,0.0044676911,1.573991e-06,0.02465623,0.0024389725,1.3494302e-06,0.028240765,0.0011435073,1.0939028e-06,0.029971661,7.2010523e-05,6.1003909e-07,0.030448357,2.5202669e-05,2.7835938e-07,0.030545556,1.5305564e-05,1.9747379e-07,0.030724743,1.2682715e-06,4.2750321e-08,0.030761585,-3.5520756e-07,1.0544257e-08
6.3056599,0.013947449,0.0044450114,1.6071875e-06,0.024331569,0.0025048401,1.3854397e-06,0.028097774,0.0012134902,1.1274372e-06,0.029969841,7.2306705e-05,6.2917947e-07,0.030456187,2.5920141e-05,2.8550885e-07,0.030555943,1.5677154e-05,2.0200164e-07,0.030739462,1.2776577e-06,4.3392932e-08,0.030777112,-3.727838e-07,1.0698415e-08
6.4520651,0.013522099,0.004419793,1.6390394e-06,0.024001042,0.0025663774,1.4199518e-06,0.027943778,0.0012798422,1.1598613e-06,0.029968304,7.3915303e-05,6.4787149e-07,0.030463811,2.6667211e-05,2.9229646e-07,0.030566172,1.6053818e-05,2.062264e-07,0.030754078,1.2865177e-06,4.3952418e-08,0.030792543,-3.90857e-07,1.083793e-08
6.5984999,0.013104609,0.0043932231,1.6741016e-06,0.023665197,0.0026235458,1.4576748e-06,0.027778585,0.0013428069,1.1952174e-06,0.029966766,7.7505362e-05,6.6865289e-07,0.030471168,2.7450051e-05,2.9994026e-07,0.030576205,1.6440238e-05,2.1101393e-07,0.030768585,1.2959834e-06,4.4590726e-08,0.030807877,-4.0902269e-07,1.0989247e-08
6.7449648,0.012695379,0.0043658919,1.7065553e-06,0.023325332,0.0026761464,1.4938698e-06,0.027602585,0.0014016698,1.2297209e-06,0.029964988,8.3796804e-05,6.8969536e-07,0.030478256,2.826821e-05,3.0776187e-07,0.030586044,1.6839008e-05,2.1592671e-07,0.030782982,1.306427e-06,4.5246934e-08,0.030823114,-4.2716311e-07,1.1142746e-08
6.8914606,0.012294962,0.0043375786,1.7374318e-06,0.022982744,0.0027238632,1.5287634e-06,0.027416384,0.0014576424,1.2631209e-06,0.029962747,9.3481e-05,7.1041181e-07,0.030485105,2.9108954e-05,3.1528922e-07,0.03059571,1.7247613e-05,2.2058238e-07,0.030797276,1.3167093e-06,4.5818684e-08,0.030838258,-4.4569318e-07,1.1272885e-08
7.0379862,0.011902456,0.0043089773,1.7674991e-06,0.022638274,0.0027666217,1.5633571e-06,0.02722036,0.0015113211,1.2963071e-06,0.029959572,0.00010731672,7.3139825e-07,0.030491702,2.9962265e-05,3.2282373e-07,0.030605197,1.7669834e-05,2.2519985e-07,0.030811467,1.327208e-06,4.636357e-08,0.030853309,-4.6449545e-07,1.1403779e-08
7.1845418,0.011517867,0.0042804017,1.7969418e-06,0.022293311,0.0028044001,1.5974554e-06,0.027015056,0.0015642269,1.3290111e-06,0.029954923,0.00012581436,7.524884e-07,0.030498056,3.0805262e-05,3.3028751e-07,0.030614508,1.8105567e-05,2.2971912e-07,0.030825556,1.337134e-06,4.6860614e-08,0.030868268,-4.8387808e-07,1.1524872e-08
7.3311263,0.011141216,0.0042520826,1.8251896e-06,0.021948301,0.0028369931,1.6309156e-06,0.026801013,0.0016164388,1.3610456e-06,0.029948202,0.00014962941,7.7359614e-07,0.030504171,3.1615316e-05,3.3763397e-07,0.030623643,1.8561074e-05,2.3410141e-07,0.030839545,1.3479005e-06,4.7297267e-08,0.030883136,-5.0324461e-07,1.1633016e-08
7.4777389,0.010772395,0.0042240687,1.8526379e-06,0.021603595,0.0028643021,1.6638186e-06,0.026578783,0.0016675355,1.3924941e-06,0.029938712,0.00017891505,7.9476349e-07,0.030510057,3.23545e-05,3.4491605e-07,0.030632598,1.9036244e-05,2.3838945e-07,0.030853433,1.3584376e-06,4.7686171e-08,0.030897914,-5.2305617e-07,1.1731769e-08
7.6243787,0.010411666,0.0041959923,1.8786096e-06,0.021260046,0.0028864237,1.6954654e-06,0.026349085,0.0017171362,1.4228227e-06,0.029925782,0.00021318743,8.1564944e-07,0.030515732,3.2983051e-05,3.5197777e-07,0.030641375,1.9534608e-05,2.4246745e-07,0.030867224,1.3693604e-06,4.8002105e-08,0.030912603,-5.4305457e-07,1.1816289e-08
