time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz
0.067931405,0.14820559,0.00023074133,1.817045e-08,0.14922739,8.1650575e-05,8.3307634e-09,0.1496446,3.5330313e-05,4.2191407e-09,0.14984169,1.6821838e-05,2.3188298e-09
0.081518285,0.14815824,0.0002391992,2.3266834e-08,0.14921338,8.4212333e-05,1.1020418e-08,0.1496431,3.6344022e-05,5.7464398e-09,0.14984584,1.7274835e-05,3.2318282e-09
0.097822541,0.14810031,0.00024955792,2.9821605e-08,0.14919621,8.7326327e-05,1.4476097e-08,0.14964114,3.7572608e-05,7.638928e-09,0.14985074,1.7822986e-05,4.2860535e-09
0.11738765,0.14802904,0.00026230685,3.9083955e-08,0.149175,9.1130392e-05,1.9623522e-08,0.14963852,3.906919e-05,1.0582793e-08,0.14985649,1.8489799e-05,5.987625e-09
0.14086578,0.14794172,0.00027800462,5.0265623e-08,0.14914901,9.5764221e-05,2.5832707e-08,0.14963515,4.0884397e-05,1.4099792e-08,0.14986326,1.9296701e-05,7.9943511e-09
0.16713497,0.14784214,0.00029609274,6.2865069e-08,0.14911947,0.00010101963,3.2749392e-08,0.14963123,4.2929975e-05,1.7993041e-08,0.14987077,2.0202918e-05,1.0214326e-08
0.19346435,0.1477406,0.00031476578,7.5772292e-08,0.1490895,0.00010635468,3.9757323e-08,0.14962718,4.4993301e-05,2.1895052e-08,0.14987823,2.1114059e-05,1.2425885e-08
0.21985138,0.14763717,0.00033403975,8.9149909e-08,0.14905911,0.00011176748,4.6975758e-08,0.14962301,4.7072931e-05,2.5882907e-08,0.14988567,2.2029219e-05,1.467262e-08
0.24629979,0.14753242,0.00035386415,1.0362056e-07,0.14902856,0.00011723423,5.4839563e-08,0.14961884,4.9158324e-05,3.0277186e-08,0.14989313,2.2943335e-05,1.719796e-08
0.27281155,0.14742679,0.00037422174,1.1802356e-07,0.14899804,0.00012273889,6.2526357e-08,0.14961478,5.1242267e-05,3.4448754e-08,0.14990067,2.3853212e-05,1.9517428e-08
0.2993856,0.14731987,0.00039519909,1.3461966e-07,0.14896739,0.00012830149,7.1595778e-08,0.14961073,5.3332823e-05,3.9425283e-08,0.14990825,2.4762728e-05,2.2285731e-08
0.32602082,0.14720893,0.00041722049,1.539742e-07,0.1489355,0.00013403629,8.2437579e-08,0.1496062,5.547348e-05,4.5422549e-08,0.14991561,2.5690822e-05,2.5601016e-08
0.35272069,0.14709547,0.00044015829,1.7386396e-07,0.14890302,0.00013988294,9.3423477e-08,0.14960147,5.7639182e-05,5.1432655e-08,0.1499229,2.6626162e-05,2.8911852e-08
0.37948592,0.14697929,0.00046413696,1.9441019e-07,0.14886986,0.00014585481,1.0472067e-07,0.14959651,5.98353e-05,5.7518561e-08,0.14993011,2.7571617e-05,3.2180916e-08
0.40631908,0.14686036,0.00048929471,2.1592484e-07,0.14883606,0.00015195219,1.1646933e-07,0.14959135,6.2059888e-05,6.3814907e-08,0.14993724,2.8525853e-05,3.5569117e-08
0.433221,0.14673921,0.00051571188,2.3761338e-07,0.14880188,0.00015815236,1.2806332e-07,0.14958611,6.4301997e-05,6.9879737e-08,0.14994437,2.9483503e-05,3.8766419e-08
