time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz
0.45841347,0.146549,0.00055635034,2.6887369e-07,0.14874624,0.00016713861,1.4540812e-07,0.14957199,6.7369993e-05,7.8975564e-08,0.14994701,3.0741487e-05,4.3444625e-08
0.48533984,0.14641603,0.00058701645,2.9541111e-07,0.14870877,0.00017384895,1.5991109e-07,0.14956544,6.9750917e-05,8.664838e-08,0.14995352,3.1750126e-05,4.7532185e-08
0.51234029,0.14627898,0.00061944972,3.2280643e-07,0.14867033,0.00018073581,1.7480469e-07,0.14955855,7.217325e-05,9.4448971e-08,0.1499599,3.2772163e-05,5.1636555e-08
0.53941504,0.14613952,0.00065322506,3.4913418e-07,0.1486316,0.00018773191,1.8860866e-07,0.14955164,7.4611339e-05,1.0141843e-07,0.14996631,3.3796972e-05,5.5208853e-08
0.56656367,0.14599668,0.00068806602,3.7622679e-07,0.1485922,0.0001948866,2.0266156e-07,0.14954453,7.7082628e-05,1.0840872e-07,0.14997265,3.4831847e-05,5.8749241e-08
0.59378507,0.14585048,0.00072325909,4.0498767e-07,0.14855204,0.00020220537,2.1766286e-07,0.14953718,7.9587207e-05,1.1587577e-07,0.14997891,3.5875914e-05,6.2517997e-08
0.62107817,0.14570152,0.00075778518,4.3513471e-07,0.14851117,0.00020968273,2.3331859e-07,0.14952961,8.2122385e-05,1.2358328e-07,0.14998509,3.6927868e-05,6.6357897e-08
0.64844251,0.14555027,0.00079050115,4.6594459e-07,0.14846951,0.00021733935,2.4920302e-07,0.1495218,8.4695707e-05,1.3130823e-07,0.14999119,3.7991571e-05,7.0159409e-08
0.67587734,0.1453981,0.0008201178,4.9672405e-07,0.14842721,0.00022516477,2.6471729e-07,0.1495138,8.7299155e-05,1.38642e-07,0.14999723,3.90627e-05,7.368142e-08
0.70338198,0.14524434,0.00084592064,5.3294693e-07,0.14838354,0.00023325879,2.8412512e-07,0.14950527,8.9966103e-05,1.4832942e-07,0.15000305,4.0156448e-05,7.8502461e-08
0.73095549,0.1450904,0.00086740256,5.7061586e-07,0.14833854,0.00024163726,3.0445269e-07,0.14949625,9.2690208e-05,1.5853185e-07,0.15000865,4.1268533e-05,8.3597495e-08
0.75859845,0.1449389,0.00088476281,6.0666834e-07,0.14829267,0.00025030855,3.2289137e-07,0.14948695,9.546299e-05,1.6722617e-07,0.15001415,4.2396734e-05,8.7709047e-08
0.78630962,0.14479139,0.00089941278,6.4334651e-07,0.14824595,0.00025930608,3.4133209e-07,0.14947737,9.8274645e-05,1.7571197e-07,0.15001956,4.3534622e-05,9.162714e-08
0.8140877,0.14464906,0.00091412551,6.8096308e-07,0.14819835,0.00026869724,3.6010696e-07,0.14946753,0.00010112853,1.8422762e-07,0.15002487,4.4684075e-05,9.549297e-08
0.84193138,0.14451251,0.00093342606,7.1977433e-07,0.14814982,0.0002785515,3.7941393e-07,0.14945741,0.00010402521,1.9289354e-07,0.15003008,4.584476e-05,9.9368e-08
0.86983935,0.14438182,0.00096336201,7.5917889e-07,0.1481003,0.00028892815,3.9880901e-07,0.14944702,0.00010696575,2.0144505e-07,0.15003519,4.7016993e-05,1.0311192e-07
0.89781026,0.14425686,0.0010107482,7.9705381e-07,0.14804992,0.00029983956,4.1674097e-07,0.14943645,0.00010994639,2.0890929e-07,0.15004025,4.8200111e-05,1.0616737e-07
0.92584254,0.14413412,0.0010844309,8.4313781e-07,0.14799788,0.00031132625,4.4067519e-07,0.14942533,0.00011299038,2.2004421e-07,0.15004507,4.9403185e-05,1.1126299e-07
0.9539358,0.14401019,0.0011935935,8.9098489e-07,0.14794402,0.00032330223,4.6585308e-07,0.14941362,0.00011610455,2.3193487e-07,0.15004964,5.0629851e-05,1.1677271e-07
0.98209001,0.14388304,0.0013464409,9.3645953e-07,0.14788896,0.00033549471,4.8861961e-07,0.14940162,0.00011926593,2.4197316e-07,0.1500541,5.1871482e-05,1.2109483e-07
1.010304,0.14374724,0.0015517624,9.8258242e-07,0.14783266,0.00034757535,5.1125201e-07,0.14938927,0.00012247394,2.5158708e-07,0.15005842,5.3127729e-05,1.2502947e-07
1.0385764,0.14359702,0.0018151196,1.0291273e-06,0.14777537,0.00035906178,5.3389591e-07,0.14937665,0.00012572295,2.6101581e-07,0.15006265,5.4397205e-05,1.2877048e-07
1.0669066,0.14342494,0.0021420283,1.0775335e-06,0.14771706,0.00036937621,5.5759356e-07,0.14936364,0.00012902081,2.7088381e-07,0.1500667,5.5682845e-05,1.3266304e-07
1.095288,0.14322407,0.0025350237,1.1261236e-06,0.14765829,0.00037779979,5.8125255e-07,0.14935032,0.00013236493,2.8054546e-07,0.15007063,5.6983328e-05,1.3635905e-07
1.1237171,0.14298801,0.0029875127,1.1730372e-06,0.14759965,0.0003835792,6.0360096e-07,0.14933675,0.00013575997,2.8918938e-07,0.15007447,5.829832e-05,1.3937793e-07
1.152193,0.14270971,0.0034884786,1.2264893e-06,0.14754142,0.00038601089,6.3037683e-07,0.14932277,0.00013922406,3.002522e-07,0.15007812,5.9629094e-05,1.4360581e-07
1.1807142,0.14238011,0.0040491832,1.2866861e-06,0.14748352,0.00038456567,6.6318885e-07,0.149308,0.00014281172,3.1534572e-07,0.1500814,6.099189e-05,1.5019185e-07
1.2092793,0.14199764,0.0046358382,1.3435459e-06,0.14742769,0.00037878522,6.933535e-07,0.14929282,0.00014651981,3.2851526e-07,0.1500845,6.2374711e-05,1.5558108e-07
1.237888,0.14156092,0.005227157,1.3980417e-06,0.14737507,0.00036861115,7.2148891e-07,0.14927732,0.00015037171,3.4000158e-07,0.15008747,6.3773972e-05,1.5982991e-07
1.26654,0.14106795,0.0057960377,1.4525843e-06,0.14732648,0.00035448722,7.4962855e-07,0.14926141,0.00015441267,3.5109842e-07,0.15009027,6.5192632e-05,1.6368049e-07
1.2952345,0.14051812,0.006321269,1.5069246e-06,0.14728294,0.0003373894,7.7776501e-07,0.14924512,0.00015867458,3.6188861e-07,0.15009292,6.6627839e-05,1.6721439e-07
1.3239707,0.13991208,0.0068080532,1.5609563e-06,0.14724522,0.00031897252,8.0620532e-07,0.1492284,0.00016319271,3.7259564e-07,0.15009542,6.8081001e-05,1.7057078e-07
1.3527476,0.139251,0.0072605565,1.6144487e-06,0.14721391,0.00030159481,8.3454312e-07,0.14921124,0.00016798357,3.8297463e-07,0.15009777,6.9550018e-05,1.7361299e-07
1.3815644,0.13853729,0.0076830325,1.6655516e-06,0.14718954,0.00028829241,8.6156952e-07,0.14919368,0.00017303219,3.9225897e-07,0.15010002,7.1030381e-05,1.7590759e-07
1.4104202,0.13777181,0.0080796035,1.7206666e-06,0.14717182,0.00028268361,8.9185122e-07,0.14917561,0.00017830185,4.0311192e-07,0.15010212,7.2524297e-05,1.7886196e-07
1.4393145,0.13695221,0.0084527745,1.784647e-06,0.14715891,0.00028909547,9.3060724e-07,0.14915642,0.00018374973,4.1950685e-07,0.15010378,7.4050242e-05,1.8498511e-07
1.4682467,0.13608247,0.0088036238,1.8437205e-06,0.14715067,0.00031203565,9.6645776e-07,0.14913654,0.00018918511,4.3391673e-07,0.15010523,7.5590416e-05,1.8991498e-07
1.4972168,0.13516476,0.0091333107,1.9011045e-06,0.1471458,0.00035603027,1.0017485e-06,0.14911609,0.00019438041,4.4767175e-07,0.1501065,7.714353e-05,1.9431222e-07
1.5262244,0.1342008,0.0094430488,1.9568875e-06,0.14714158,0.00042531931,1.0364993e-06,0.14909513,0.0001990368,4.6074365e-07,0.1501076,7.8709757e-05,1.9811208e-07
1.5552691,0.13319355,0.00973319,2.0122383e-06,0.14713613,0.0005246263,1.0713936e-06,0.14907378,0.0002027827,4.7348763e-07,0.15010852,8.0284944e-05,2.0149958e-07
1.5843507,0.13214553,0.01000396,2.0664994e-06,0.14712604,0.00065657367,1.1062839e-06,0.14905224,0.0002051866,4.8583205e-07,0.15010927,8.1873464e-05,2.0443257e-07
1.6134688,0.13106076,0.010256286,2.1195424e-06,0.14710693,0.00082471136,1.1412416e-06,0.14903085,0.00020575565,4.9802904e-07,0.15010987,8.3481158e-05,2.071098e-07
1.6426231,0.12994383,0.010491076,2.1722237e-06,0.14707608,0.0010292855,1.1763644e-06,0.14900994,0.00020400935,5.1000471e-07,0.15011033,8.5113578e-05,2.0943845e-07
1.6718095,0.12879948,0.010708186,2.219589e-06,0.14702939,0.0012685669,1.2083865e-06,0.1489901,0.0001994885,5.1996192e-07,0.15011072,8.6782607e-05,2.1041059e-07
1.701024,0.12763074,0.010906669,2.2752976e-06,0.14696214,0.0015439667,1.2471187e-06,0.14897169,0.00019176965,5.3384985e-07,0.15011089,8.8513395e-05,2.1329911e-07
1.7302656,0.1264402,0.011086443,2.3342062e-06,0.14686877,0.0018513375,1.290986e-06,0.1489548,0.00018065696,5.5169664e-07,0.15011064,9.0347553e-05,2.1852496e-07
1.7595334,0.12523467,0.011248473,2.3892923e-06,0.14674657,0.0021816878,1.3322335e-06,0.14894054,0.00016605055,5.6788815e-07,0.15011017,9.22937e-05,2.2259599e-07
1.7888271,0.12401861,0.011393352,2.4433758e-06,0.14659269,0.0025337695,1.3730396e-06,0.14892965,0.00014809067,5.8385067e-07,0.15010948,9.4373923e-05,2.2631473e-07
1.818146,0.12279532,0.011521203,2.4963508e-06,0.14640499,0.002900196,1.4134138e-06,0.14892288,0.00012731627,5.997305e-07,0.15010856,9.6610817e-05,2.2984546e-07
